Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
1,"T Bitter, M Laetzel, H Lehnich…",Suprathreshold gustatory stimuli cause biphasic respiratory responses during resting respiration in humans,2010,The …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/lary.20805?casa_token=toHPd1QrLIoAAAAA:Naja-khqrTYMrnxCQxTqd9zBxuIpTqmsbXgzFPbDRD1RfzfbtoIEp_9lOncXyM1h0B5VusT26n6ADwGG,"https://scholar.google.com/scholar?cites=8917215135795898123&as_sdt=2005&sciodt=0,5&hl=en",269,2021-03-25 18:21:59,,,,,,,,,27,2.7,7,4,10,"… Based on the individually measured parotid salivary flow rates, different amounts of the artificial saliva were added into the mouths of the different subjects. The delivery of artificial saliva into the mouth of the subjects was controlled with a gustometer (Bult et al. 2007). Method …"
529,"J Chandrashekar, C Kuhn, Y Oka, DA Yarmolinsky…",The cells and peripheral representation of sodium taste in mice,2010,Nature,nature.com,https://idp.nature.com/authorize/casa?redirect_uri=https://www.nature.com/articles/nature08783&casa_token=4NMimVAXs5cAAAAA:BxrKBCVqnkZTuqJ3vJ-pZG3zHwYY_P8H-jlVx3awh5vwOnmpT18FaXcZfkRfE7c-VKJC70a3tto6RLdnjQ,"https://scholar.google.com/scholar?cites=3435105482300480619&as_sdt=2005&sciodt=0,5&hl=en",213,2021-03-25 18:21:59,HTML,,,,,,,,1,0.08,0,3,12,"… The left hand end of the scale was defined as “no stimulus perceived” (0%), the right hand end as “extremely strong” (100%). Taste stimuli were applied by means of a computer- controlled air-dilution “gustometer” (OM4b, Burghart, Wedel, Germany) …"
94,"B Martin, YK Shin, CM White, S Ji, W Kim…","Vasoactive intestinal peptide–null mice demonstrate enhanced sweet taste preference, dysglycemia, and reduced taste bud Leptin receptor expression",2010,Diabetes,Am Diabetes Assoc,https://diabetes.diabetesjournals.org/content/59/5/1143.short,"https://scholar.google.com/scholar?cites=6069213540185492205&as_sdt=2005&sciodt=0,5&hl=en",122,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,3,"… diet or alcohol. Mangelsdorf, Kliewer and their team also measured the time it took for FGF21 to induce the thirst response using a gustometer, which measures the number of times a mouse licks its water bottle. “Using these …"
0,S Maluck,Vergleichende Untersuchungen zum Geschmacks-und Geruchsempfinden an akutgeriatrischen Patienten und Gesunden im Rahmen eines Ernährungsassessments,2010,,opendata.uni-halle.de,https://opendata.uni-halle.de/handle/1981185920/6816,,325,2021-03-25 18:21:59,,,,,,,,,0,0,0,3,1,"Milk fat is a complex material that exists in the form of discrete lipid globules within the milk serum. The composition of milk fat can vary because of physiological and environmental factors, and..."
1,K Könnecke,Zustandsabhängig erlernte Wertzuschreibung beim Erwerb von Nahrungspräferenzen: Einfluss auf Verhalten und neuronale Verarbeitungsprozesse,2010,,macau.uni-kiel.de,https://macau.uni-kiel.de/servlets/MCRFileNodeServlet/dissertation_derivate_00003300/diss_koennecke_2010.pdf,"https://scholar.google.com/scholar?cites=8935483527639816274&as_sdt=2005&sciodt=0,5&hl=en",334,2021-03-25 18:21:59,PDF,,,,,,,,4,0.24,1,4,17,"… The need for precise control over temporal properties of taste stimulation has, over the decades, led investigators to design various gustometers (Bujas, 1934, cited by Kelling & Halpern, 1986; Pfaffmann, 1935), which Kelling and Halpern (1986) called closed and open flow …"
2,"AI Eddy, CM Delahunty",A new networked gustometer and olfactometer: applications in cross-modal sensory research,2009,8th Pangborn sensory science symposium,,,"https://scholar.google.com/scholar?cites=6511358588016337267&as_sdt=2005&sciodt=0,5&hl=en",10,2021-03-25 18:21:59,CITATION,,,,,,,,16,0.84,3,5,19,… PURPOSE: We report a patient who suffered from prolonged loss of taste acuity after partial oral cavity irradiation. METHODS: The electric taste threshold (ETT) of each point in the oral cavity was measured with an electric gustometer to evaluate quantitative local taste acuity …
12,"B Schuster, E Iannilli, V Gudziol…",Gustatory testing for clinicians.,2009,Acta oto-rhino …,researchgate.net,https://www.researchgate.net/profile/Emilia_Iannilli/publication/41086917_Gustatory_testing_for_clinicians/links/54d0defc0cf29ca81103f533.pdf,"https://scholar.google.com/scholar?cites=3994345697284386528&as_sdt=2005&sciodt=0,5&hl=en",246,2021-03-25 18:21:59,PDF,,,,,,,,25,0.76,8,3,33,"Many previous attempts to acquire gustatory evoked potentials (GEPs) in both men and animals could not satisfy strict requirements on purely unimodal stimulation free of contaminating artifacts. Therefore we developed an advanced new gustometer, based on …"
0,"HVV FACUNDO, DS GARRUTI…",Major preferences of commercial and genetically improved bananas across Brazil.,2009,… -Resumo em anais …,alice.cnptia.embrapa.br,https://www.alice.cnptia.embrapa.br/bitstream/doc/577734/1/RE09012.pdf,,338,2021-03-25 18:21:59,PDF,,,,,,,,14,2,3,5,7,… Abstract. The relative contributions of taste and aroma to the perception of cheese flavour intensity were investigated using a simultaneous gustometer olfactometer … Assessors evaluated all samples in triplicate. 2.3. Sensory and simultaneous olfactometer gustometer procedures …
44,"CE Riera, H Vogel, SA Simon, S Damak…",Sensory attributes of complex tasting divalent salts are mediated by TRPM5 and TRPV1 channels,2009,Journal of …,Soc Neuroscience,https://www.jneurosci.org/content/29/8/2654.short,"https://scholar.google.com/scholar?cites=13359507159881201478&as_sdt=2005&sciodt=0,5&hl=en",53,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,23,"En un contexto nacional y mundial en el que cada vez se reclama menos injerencia estatal sobre la libertad de expresión, decir que ésta puede entrar en conflicto con otros valores, y que por ese motivo puede ser restringida, es casi una herejía. Por ello, antes de que se nos …"
4,"J Busch, JE Knoop, C Tournier, G Smit",Effect of high-in-taste pulses on taste perception,2008,Proceedings of the 12th Weurman …,zhaw.ch,https://home.zhaw.ch/yere/pdf/Teil14%20-%20Expression%20of%20Multidisciplinary.pdf,"https://scholar.google.com/scholar?cites=6796297619955095204&as_sdt=2005&sciodt=0,5&hl=en",17,2021-03-25 18:21:59,PDF,,,,,,,,23,2.3,5,5,10,… We will further refer to this apparatus as a “gustometer”. Procedure. Participants were seated in an up-right position in a comfortable chair. The outlet of the gustometer was mounted on a tripod and manoeuvred in front of the mouth of the participant …
0,"RK Palmer, DJ Long, HR Devantier, FX Brennan…",The microtiter operant gustometer (MOG): Development of a high throughput (HT) operant taste discrimination assay,2008,Appetite,infona.pl,https://www.infona.pl/resource/bwmeta1.element.elsevier-9da7d56e-2e72-3024-ae73-724fc337e623,,7,2021-03-25 18:21:59,CITATION,,,,,,,,29,0.66,29,1,44,… Electrogustome- tric unita or EGU. A stimulator constructed on the same prin- ciple as Krarup's (Madsen GO 70 gustometer) was used to determine electrical taste thre- sholds in the present study. The tests were performed in …
221,"JHF Bult, RA De Wijk, T Hummel","Investigations on multimodal sensory integration: texture, taste, and ortho-and retronasal olfactory stimuli in concert",2007,Neuroscience letters,Elsevier,https://www.sciencedirect.com/science/article/pii/S0304394006010020?casa_token=x98jPPX12ZoAAAAA:UylA4lxmjvKVMB1ZMKTxB5O1g3V3HozwGPextuqxqSJUbHLkqaUE37PqsCQy72PJkQ--tklJ4fM,"https://scholar.google.com/scholar?cites=846847248642467816&as_sdt=2005&sciodt=0,5&hl=en",157,2021-03-25 18:21:59,HTML,,,,,,,,0,0,0,1,7,"Page 1. TITRE DU MEMOIRE DIPLÔME D'UNIVERSITÉ DU GOÛT, DE LA GASTRONOMIE ET DES ARTS DE LA TABLE DUGGAT MÉMOIRE DE FIN D'ÉTUDES MAI 2014 WINE TASTING AND CRITIQUE: BIAS, ERRORS, MISCONCEPTIONS AND …"
8,"T Ishimaru, H Yokogawa",Olfactory and gustatory disturbances caused by digitalism: a case report,2006,Auris Nasus Larynx,Elsevier,https://www.sciencedirect.com/science/article/pii/S0385814606000344?casa_token=8FzaGVrOfA8AAAAA:i50-LKHxyWG8wu8ZV2fMvRqxKvjmrssZpLIhGFifZgjpLxeNyXSwtU07HYfQcFV0TAvr-kwq2CI,"https://scholar.google.com/scholar?cites=15086237203573997940&as_sdt=2005&sciodt=0,5&hl=en",139,2021-03-25 18:21:59,HTML,,,,,,,,53,13.25,11,5,4,Taste-receptor cells use distinct semaphorins to guide wiring of the peripheral taste system; targeted ectopic expression of SEMA3A or SEMA7A leads to bitter neurons responding to sweet tastes or sweet neurons responding to bitter tastes. Taste cells experience a very rapid turnover …
319,"C Kuhn, B Bufe, M Winnig, T Hofmann…",Bitter taste receptors for saccharin and acesulfame K,2004,Journal of …,Soc Neuroscience,https://www.jneurosci.org/content/24/45/10260.short,"https://scholar.google.com/scholar?cites=5842221903128753126&as_sdt=2005&sciodt=0,5&hl=en",250,2021-03-25 18:21:59,,,,,,,,,24,0.56,12,2,43,"… 70 Rastronics ApS SMALL SIZED • EASY TO OPERATE • DIGITAL DISPLAY • ADVANCED MAGNETIC FIELD STRENGTH TESTER Control of; Other instruments: • Telemagnetic loops • Digital Display Gustometer- • Miniloops same size as FST-70, • Telephones e Sound Level …"
4,"A Ashkenazi, M Fritz, J Buckley, LE Marks",The temporal automated system for taste experiments (TASTE),2004,Behavior Research Methods …,Springer,https://link.springer.com/article/10.3758/BF03195552,"https://scholar.google.com/scholar?cites=15499400563031695781&as_sdt=2005&sciodt=0,5&hl=en",179,2021-03-25 18:21:59,,,,,,,,,18,4.5,5,4,4,Skip to main content. Viewing from: Google Indexer. BMJ Journals. Subscribe; Log In More …
1,"S Iwaki, C Yamamoto, S Takehara…",Rejection of stimulus-related artifacts from electro-gustatory magnetoencephalographic signals using independent component analysis,2003,IEEE transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/1233403/?casa_token=6Wn8ot8Q4roAAAAA:Ipvh1HRsnooY7IG7WxVoiZaMh-YTCNc87UmNXHH_q7ki5wldAVdY9YGAyBkiYTsF8ztbzXUsOagcQQ,"https://scholar.google.com/scholar?cites=4515409782356995056&as_sdt=2005&sciodt=0,5&hl=en",158,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,66,
16,"T Saito, M Miyake, J Kawamori, S Fukushima…",Buccal mucosal cancer patient who failed to recover taste acuity after partial oral cavity irradiation.,2002,Radiation …,europepmc.org,https://europepmc.org/article/med/12450105,"https://scholar.google.com/scholar?cites=11542262431663544034&as_sdt=2005&sciodt=0,5&hl=en",28,2021-03-25 18:21:59,,,,,,,,,0,0,0,4,1,"… We employed a brief-access gustometer test to assess immediate orosensory taste responses of APP/PS1 mice … Initially mice were acclimated to receiving water from the gustometer spouts, trained twice a day for 1 week prior to testing …"
0,"KA Johnson, P Henry",Multi-Channel Gustometer,2002,Instructor,research.vuse.vanderbilt.edu,http://research.vuse.vanderbilt.edu/srdesign/2001/group27_01/Final%20Report.doc,,4,2021-03-25 18:21:59,DOC,,,,,,,,0,0,0,1,112,
60,"RL Doty, R Bagla, M Morgenson, N Mirza","NaCl thresholds: relationship to anterior tongue locus, area of stimulation, and number of fungiform papillae",2001,Physiology & behavior,Elsevier,https://www.sciencedirect.com/science/article/pii/S0031938400004169?casa_token=or5lIzhunkAAAAAA:-521QZdVmV5gyYrYuR2qFLM5NBFf-MlfWWxTJO3JSzIgzVbQm88WJsWsnPtw_1bMaZcB0YzQHpI,"https://scholar.google.com/scholar?cites=10262465718433864545&as_sdt=2005&sciodt=0,5&hl=en",126,2021-03-25 18:21:59,HTML,,,,,,,,14,0.7,4,4,20,"… and employee satisfaction. Customers are invited to answer a short survey by touching the ""gustometer"" screen with their fingers. The responses are collected immediately by the Gustometria servers which tabulate the results in real time. Management can then log …"
14,"I Ahmed, S Gul, U Hayat, M Qasim","Service quality, service features and customer complaint handling as the major determinants of customer satisfaction in banking sector: a case study of National …",2001,Retrieved Juni,Citeseer,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.575.5889&rep=rep1&type=pdf,"https://scholar.google.com/scholar?cites=13509895257184556627&as_sdt=2005&sciodt=0,5&hl=en",181,2021-03-25 18:21:59,PDF,,,,,,,,0,0,0,1,,
37,"SO Moldin, ME Farmer, HR Chin, JF Battey Jr",Trans-NIH neuroscience initiatives on mouse phenotyping and mutagenesis,2001,Mammalian genome,Springer,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s00335-001-4005-7&casa_token=GzMXypX9_MkAAAAA:yOxWOaI4D5MEolTVAjmsgkJkyzDrSEq5yj64lT2jb5JalBobqSR6-CkjYg8z0YHo6gyIhp2vhCw7GE0LbA,"https://scholar.google.com/scholar?cites=1633944745698005516&as_sdt=2005&sciodt=0,5&hl=en",245,2021-03-25 18:21:59,,,,,,,,,13,6.5,3,4,2,"Individuals undergoing treatment for cancer can experience changes in taste or smell that are often assumed to affect constructs related to food behavior, although this relationship is rarely measured directly. To ascertain the extent to which measured changes in taste and smell during …"
6,"P Tunsuriyawong, R Bagla, RL Doty",Effects of a pressure surround on the regional taste detection threshold for sodium chloride,2000,Acta oto-laryngologica,Taylor & Francis,https://www.tandfonline.com/doi/pdf/10.1080/000164800760370891?casa_token=LExQDUaVt3sAAAAA:F-BCyPXRqIxAoovMYorstIz1zY8yBYXDNDADcd9WXb8ggGcJ1Cn22HO4XHrsXNHjZUARamlxkc76ww,"https://scholar.google.com/scholar?cites=5452562857378823974&as_sdt=2005&sciodt=0,5&hl=en",185,2021-03-25 18:21:59,PDF,,,,,,,,34,1.06,17,2,32,"… for expectoration. For NaCl, taste intensity increases have been reported for the oral agitation caused by expectoration (Meiselman 1968a,b) and for the removal of a gusto- meter from the mouth (Abrahams et at. 1937). The …"
19,"MJM Theunissen, JHA Kroeze…","Method of stimulation, mouth movements, concentration, and viscosity: effects on the degree of taste adaptation",2000,Perception & …,Springer,https://link.springer.com/article/10.3758/BF03212112,"https://scholar.google.com/scholar?cites=5102447871682671946&as_sdt=2005&sciodt=0,5&hl=en",285,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,4,"… At the University of Nottingham, pulsed delivery of sodium chloride (NaCl) using a gustometer called Dynataste (Hort and Hollowood, 2004) combined with TI sensory measures of saltiness in both water and a bouillon base, and indicated that total NaCl delivered affected …"
19,"J Sticken, G Dehnhardt",Salinity discrimination in harbour seals: a sensory basis for spatial orientation in the marine environment?,2000,Naturwissenschaften,Springer,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/content/pdf/10.1007/s001140050767.pdf&casa_token=XEUfphk18C0AAAAA:n11UfDS-dE6wcznoWz3rXg9dBYzDVFynrK0bosbqGUSndTNN189_iQ5sODwn7BNichqWK0ln21MEmSbeng,"https://scholar.google.com/scholar?cites=4466696812626782730&as_sdt=2005&sciodt=0,5&hl=en",235,2021-03-25 18:21:59,PDF,,,,,,,,10,1.67,3,4,6,"… The gustometer in examination produce a stream of pulses, constituted by a certain number of taste stimuli interleaved among a number of tasteless pulses, moreover the solution is thermos-regulated at internal body temperature … 2.1. Gustometer: Technical details …"
0,"T Saito, T Furusaka, J Kawamori, M Hirayama…",A lower gingiva cancer patient who recovered from loss of taste acuity after healing of mandibular osteoradionecrosis,1999,The Journal of …,jstage.jst.go.jp,https://www.jstage.jst.go.jp/article/jastro1989/11/3/11_3_229/_article/-char/ja/,,78,2021-03-25 18:21:59,,,,,,,,,22,0.52,22,1,42,"… patient. Taste function Electrogustometry : A Madsen model G 070 gustometer was used, as described by Wiberg.Ig The stimulus range is divided into 23 steps of Electro Gustometer Units (EGU), covering a range of 2.5-370 pa …"
19,"P Hebhardt, R Bagla, RL Doty",An automated regional taste-testing system,1999,"Behavior Research Methods, Instruments …",Springer,https://link.springer.com/article/10.3758/BF03200727,"https://scholar.google.com/scholar?cites=15868935965793149006&as_sdt=2005&sciodt=0,5&hl=en",135,2021-03-25 18:21:59,,,,,,,,,2,0.25,2,1,8,… is oversimplified. • Electro-gustometry Taste bud field are stimulated by low-voltage anodal and cathodal current applied by means of a battery or line operated hand held instrument referred as electro-gusto meter. Full range …
27,"M Laska, HP Scheuber, EC Sanchez…",Taste difference thresholds for sucrose in two species of nonhuman primates,1999,American Journal of …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1098-2345(1999)48:2%3C153::AID-AJP6%3E3.0.CO;2-7?casa_token=XEIANnowu8EAAAAA:xAbO9f9r2l2NBr7PMsXJnTx9h6P8ezrtxDhmfO_I-_jox84u-a9qGt6n8rjGJjuAvXsGeslLRJdneods,"https://scholar.google.com/scholar?cites=6105911487566621781&as_sdt=2005&sciodt=0,5&hl=en",121,2021-03-25 18:21:59,,,,,,,,,18,4.5,18,1,4,… simultaneously. Pfeiffer et al.(2005) used a computer-controlled olfactometer and gustometer in order to deliver the stim- uli. Similar effects were observed when the odour was delivered retronasally at the same time as the tastant …
10,"M Fitzsimons, NF Sheahan…",The application of dc electrical stimulation in evoking and recording gustatory brain potentials,1999,Physiological …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/0967-3334/20/4/306/meta?casa_token=rND0G-vsV40AAAAA:Pxk3eL2Czf57Kju2aJoH0gpbETkUZh-BCM7D8LBXIn8qMyQULghHKrK51jU_JED9AhanT78Kqa4,"https://scholar.google.com/scholar?cites=15674398116454037060&as_sdt=2005&sciodt=0,5&hl=en",340,2021-03-25 18:21:59,,,,,,,,,5,1,2,3,5,… recording of potentials. A recent approach with a gustometer based on water-diluted stimuli (in contrast to air-diluted stim- uli) showed the feasibility of this technique and first published articles are promising [61 - 63]. Future work …
10,"R Bagla, B Klasky, RL Doty",Influence of stimulus duration on a regional measure of NaCl taste sensitivity,1997,Chemical senses,academic.oup.com,https://academic.oup.com/chemse/article-abstract/22/2/171/278768,"https://scholar.google.com/scholar?cites=18277708243732416720&as_sdt=2005&sciodt=0,5&hl=en",138,2021-03-25 18:21:59,,,,,,,,,88,3.67,29,3,24,"… The function of each of the aforementioned three nerves was clinically evaluated preopera- tively by observing the patient's smile and other facial movements, by observing the appearance and movement of the tongue, and by gustometry using glycerin or an electric gustometer …"
88,"K Ichimura, K Nibu, T Tanaka",Nerve paralysis after surgery in the submandibular triangle: review of University of Tokyo Hospital experience,1997,Head & neck,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-0347(199701)19:1%3C48::AID-HED9%3E3.0.CO;2-V?casa_token=cWldUh5arY8AAAAA:uNQB1Vm8z-fi4sgoYkw0VU8q2y5nqAchnTlZsbiFO7v4joUmGN2v0eQ6SXkynKGFWTj2PllZCAf3YhLG,"https://scholar.google.com/scholar?cites=10948128658228797137&as_sdt=2005&sciodt=0,5&hl=en",103,2021-03-25 18:21:59,,,,,,,,,0,0,0,3,12,Page 1. Page 2. Page 3. Poster Programme O TRABALHO EM QUESTÃO ENCONTRA- SE DESTACADO A SEGUIR... Poster Programme Page 4. Poster Programme Page 5. Poster Programme Pangborn 2009 Symposium – Poster Programme …
55,"M Laska, EC Sanchez, JAR Rivera…",Gustatory thresholds for food‐associated sugars in the spider monkey (Ateles geoffroyi),1996,American Journal of …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1098-2345(1996)39:3%3C189::AID-AJP4%3E3.0.CO;2-V?casa_token=IFEEJjnZnwcAAAAA:P2Obtg_pSuGe2tPz6GeDKtoxyepiSQYUsYa0hjQ-3BnraDxxhlALWnERTeqIqvenuuwfUiEsVG8JxwvC,"https://scholar.google.com/scholar?cites=16986379257499185654&as_sdt=2005&sciodt=0,5&hl=en",182,2021-03-25 18:21:59,,,,,,,,,3,0.11,1,3,27,"… workshop in our institute, for realizing it. References 1. Plattig KH, Dazert S, Maeyama T (1988) A new gusto- meter for computer evaluation of taste responses in men and animals. Acta Otolaryngol (Stockh) Suppl 458: 123-128 …"
17,"MJM Theunissen, JHA Kroeze","Mouth movements diminish taste adaptation, but rate of mouth movement does not affect adaptation",1996,Chemical senses,academic.oup.com,https://academic.oup.com/chemse/article-abstract/21/5/545/419263,"https://scholar.google.com/scholar?cites=6809456679128160744&as_sdt=2005&sciodt=0,5&hl=en",267,2021-03-25 18:21:59,,,,,,,,,16,2.67,4,4,6,"… Additionally, in order to collect time-locked ANS responses, we presented the stimuli via precisely-controlled apparatuses, leading to two separate routes of presentation: odors were delivered from an olfactometer via a tube in the nose, and tastants from a gustometer via a tube …"
42,M Laska,Taste preference thresholds for food-associated sugars in the squirrel monkey (Saimiri sciureus),1996,Primates,Springer,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/content/pdf/10.1007/BF02382925.pdf&casa_token=ydOd_I7qjGUAAAAA:7UGgv9aBiqJTUaspyPi2mjGb7iKo5iwAPZ7TD3-7wCdpz3_6scEKnjfwzNoEVK6kOJIjYJmrJqXprgnR0w,"https://scholar.google.com/scholar?cites=6184463826896371685&as_sdt=2005&sciodt=0,5&hl=en",198,2021-03-25 18:21:59,PDF,,,,,,,,1,1,0,6,1,Gustatory dysfunctions are more frequent than other chemosensory dysfunctions in aging people. Gusta.
6,"R NONAKA, M O'MAHONY",Comparison of flowise and sipwise methods of tasting,1995,Journal of sensory studies,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1745-459X.1995.tb00017.x,"https://scholar.google.com/scholar?cites=6262716586462842944&as_sdt=2005&sciodt=0,5&hl=en",145,2021-03-25 18:21:59,,,,,,,,,15,2.5,3,5,6,"… Material and method. A total of 10 healthy, right-handed subjects (7 women, mean age 25 years) participated in this study. A computer-controlled gustometer was used to deliver the umami stimuli at supra-threshold concentrations …"
66,"T Matsuda, RL Doty","Regional taste sensitivity to NaCl: relationship to subject age, tongue locus and area of stimulation",1995,Chemical senses,academic.oup.com,https://academic.oup.com/chemse/article-abstract/20/3/283/451375,"https://scholar.google.com/scholar?cites=8954298880144987018&as_sdt=2005&sciodt=0,5&hl=en",41,2021-03-25 18:21:59,,,,,,,,,0,0,0,2,65,"… Task B: To evaluate existing or possible wind-measuring in- struments, such as anemometers, gustometers, and bivanes, to determine their suitability for field use in measuring the three-dimensional large-scale eddy structure of the atmos- phere …"
110,"C Murphy, C Quiñonez, S Nordin",Reliability and validity of electrogustometry and its application to young and elderly persons,1995,Chemical senses,academic.oup.com,https://academic.oup.com/chemse/article-abstract/20/5/499/273233,"https://scholar.google.com/scholar?cites=17126344180465744115&as_sdt=2005&sciodt=0,5&hl=en",102,2021-03-25 18:21:59,,,,,,,,,0,0,0,4,5,"… (:alz:;ma Dokuz Eylul Universitesi TIp F akultesi, Biyojizik Anabilim Daiz Be:; Duyu Laboratuvarznda gerc;ekle:;tirilmi:;tir. Tatlar; Gustometre cihazl (Burghart MT, Almanya) araclizglyla uygulanml:;tlr … Taste stimuli were delivered via Gustometer (Burghart MT, Germany) …"
3,"KH Plattig, P Bekiaroglou, S Schell",Gustatory-evoked potentials in man: a long history and final results,1994,Olfaction and Taste XI,Springer,https://link.springer.com/chapter/10.1007/978-4-431-68355-1_262,"https://scholar.google.com/scholar?cites=391399536046334198&as_sdt=2005&sciodt=0,5&hl=en",264,2021-03-25 18:21:59,,,,,,,,,2,0.4,2,1,5,… Maximum MC Methyl cellulose MEG Magnetoencephalogram µ-CT X-ray microtomography mMA Melt-in melt agglomeration MOG Microtiter operant gustometer MP Melting point MPM Multiple photon microscopy MRA Multiple regression analysis MRI Magnetic resonance …
1,"M Fitzsimons, W van der Putten…",An effective stimulus for evoking gustatory brain potentials,1992,1992 14th Annual …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/5761553/?casa_token=f7mGs4UOXKgAAAAA:9rszVyMBI18u17OdVxG5F_dAkg4WK1O_imuA_6XpEedCRLssDVkQJSkT4TL8fJwqi_bHcR5ykawOCA,"https://scholar.google.com/scholar?cites=17140049737921512040&as_sdt=2005&sciodt=0,5&hl=en",187,2021-03-25 18:21:59,,,,,,,,,29,4.14,6,5,7,
68,"L Ovesen, M Sørensen, J Hannibal, L Allingstrup",Electrical taste detection thresholds and chemical smell detection thresholds in patients with cancer,1991,Cancer,Wiley Online Library,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/1097-0142(19911115)68:10%3C2260::AID-CNCR2820681026%3E3.0.CO;2-W,"https://scholar.google.com/scholar?cites=505492058649711037&as_sdt=2005&sciodt=0,5&hl=en",124,2021-03-25 18:21:59,,,,,,,,,6,3,1,6,2,
26,"L Ovesen, J Hannibal, M Sørensen, L Allingstrup","Food intake, eating-related complaints, and smell and taste sensations in patients with cancer of the lung, ovary and breast undergoing chemotherapy",1991,Clinical Nutrition,Elsevier,https://www.sciencedirect.com/science/article/pii/026156149190063I,"https://scholar.google.com/scholar?cites=2470908677821934363&as_sdt=2005&sciodt=0,5&hl=en",123,2021-03-25 18:21:59,,,,,,,,,40,0.53,40,1,75,"Page 1. Editorial No Books Page 2. Leon Trotsky Mi Vida (1930) Quedan prohibidos, dentro de los límites establecidos en la ley y bajo los apercibimientos legalmente previstos, la reproducción total o parcial de esta obra por …"
10,"Z Bujas, S Szabo, D Ajduković, D Mayer",Magnitude estimation of adaptation to salt using a flow chamber for stimulus delivery,1991,Physiology & behavior,Elsevier,https://www.sciencedirect.com/science/article/pii/003193849190311B,"https://scholar.google.com/scholar?cites=2481506449983211109&as_sdt=2005&sciodt=0,5&hl=en",243,2021-03-25 18:21:59,,,,,,,,,0,0,0,5,11,"Description: The Simultaneous Gustometer & Olfactometer, or SGO, helps understand how taste and aroma combine to create flavour. In the future, it will help food manufacturers reduce salt, sugar and fat without losing flavour."
10,"B McCutcheon, AM Tennissen",Acid and NaCl self-adaptation with micro-drop stimulation of fungiform papillae,1989,Physiology & behavior,Elsevier,https://www.sciencedirect.com/science/article/pii/0031938489903405,"https://scholar.google.com/scholar?cites=4718654804689640420&as_sdt=2005&sciodt=0,5&hl=en",286,2021-03-25 18:21:59,,,,,,,,,0,0,0,3,5,"Page 1. 183 Epileptologie 2016; 33 Quantitative EEG in Schizophrenia: Current State and Future Direction | T. Koenig, L. Diaz Hernandez, K. Rieger Summary The research paradigm of biological psychiatry assumes that mental …"
2,"DRE KUGLER, MSF HERTRICH",Determination of gustatory sucrose threshold in water by use of a linear sucrose gradient,1989,Journal of Sensory Studies,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1745-459X.1989.tb00449.x,"https://scholar.google.com/scholar?cites=7593696536747740690&as_sdt=2005&sciodt=0,5&hl=en",274,2021-03-25 18:21:59,,,,,,,,,29,2.9,6,5,10,"… Oral stimuli were delivered to the subject's mouth in aliquots of 1.0 ml by a custom-built system of computer-controlled pumps [13], which will be further referred to as “gustometer”. This gustometer consisted of an array of three …"
3,"T MAEYAMA, KH PLATTIG",Objective examination of taste in man by measuring gustatory evoked potentials,1989,Nippon Jibiinkoka Gakkai Kaiho,jstage.jst.go.jp,https://www.jstage.jst.go.jp/article/jibiinkoka1947/92/5/92_5_736/_article/-char/ja/,"https://scholar.google.com/scholar?cites=7277716785810980870&as_sdt=2005&sciodt=0,5&hl=en",32,2021-03-25 18:21:59,,,,,,,,,0,0,0,5,1,"… An olfactory function test (the Korean version of Sniffin's Stick Test, KVSS II, Burghart, Germany) was performed on all patients. A chemical and electro-gustatory test was also performed using an electro- gustometer (Gustometer; Rion, Tokyo, Japan). MRI scans …"
34,"M O'MAHONY, SAUYIN WONG","Time‐intensity scaling with judges trained to use a calibrated scale: Adaptation, salty and umami tastes",1989,Journal of Sensory studies,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1745-459X.1989.tb00446.x,"https://scholar.google.com/scholar?cites=13107318529568935225&as_sdt=2005&sciodt=0,5&hl=en",290,2021-03-25 18:21:59,,,,,,,,,5,0.16,5,1,31,
